Objetivos,Metas,Indicadores,Ciudad,Valor,Fuente
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito,Cúcuta,25.20,DANE
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito y le fue aprobado,Cúcuta,92.30,DANE
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.1.1  Gasto en  Investigación y desarrollo (I + D) como porcentaje del PIB.,Cúcuta,No Disponible, 
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.2.1 Investigadores (en equivalente a tiempo completo) por millón de habitantes,Cúcuta,No Disponible, 
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet fijo por cada 1000 habitantes,Cúcuta,134.5,MINTIC
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet móvil por cada 1000 habitantes,Cúcuta,No Disponible,MINTIC
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.1 Volumen  de pasajeros transportados,Ibagué,No Disponible, 
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.2 Volumen  de carga transportado,Ibagué,No Disponible, 
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.1.1 Valor Agregado Bruto por habitante,Ibagué,"10,901,339.00",DANE (2014p)
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.2.1 Porcentaje de ocupados que pertenecen a la industria manufacturera,Ibagué,12.30,DANE-GEIH
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito,Ibagué,27.80,DANE
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito y le fue aprobado,Ibagué,95.30,DANE
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.1.1  Gasto en  Investigación y desarrollo (I + D) como porcentaje del PIB.,Ibagué,No Disponible, 
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.2.1 Investigadores (en equivalente a tiempo completo) por millón de habitantes,Ibagué,No Disponible, 
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet fijo por cada 1000 habitantes,Ibagué,169.5,MINTIC
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet móvil por cada 1000 habitantes,Ibagué,No Disponible,MINTIC
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.1 Volumen  de pasajeros transportados,Manizales,No Disponible, 
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.2 Volumen  de carga transportado,Manizales,No Disponible, 
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.1.1 Valor Agregado Bruto por habitante,Manizales,Pendiente,DANE (2014p)
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.2.1 Porcentaje de ocupados que pertenecen a la industria manufacturera,Manizales,15.00,DANE-GEIH
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito,Manizales,26.00,DANE
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito y le fue aprobado,Manizales,92.90,DANE
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.1.1  Gasto en  Investigación y desarrollo (I + D) como porcentaje del PIB.,Manizales,No Disponible, 
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.2.1 Investigadores (en equivalente a tiempo completo) por millón de habitantes,Manizales,No Disponible, 
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet fijo por cada 1000 habitantes,Manizales,181,MINTIC
Objetivo9,c.    Para 2020 Aumentar significativamente el acceso a las TIC y luchar por ofrecer acceso universal y asequible a Internet en los países menos desarrollados,9.c.1.1 Número de suscriptores de Internet móvil por cada 1000 habitantes,Manizales,No Disponible,MINTIC
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.1 Volumen  de pasajeros transportados,Medellín,No Disponible, 
Objetivo9,9.1   Desarrollar infraestructura de calidad. fiable. sostenible y resistente. incluidas la infraestructura regional y transfronteriza. para apoyar el desarrollo económico y el bienestar humano. con un enfoque en el acceso asequible y equitativo para todos.,9.1.2.2 Volumen  de carga transportado,Medellín,No Disponible, 
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.1.1 Valor Agregado Bruto por habitante,Medellín,Pendiente,DANE (2014p)
Objetivo9,9.2   Promover la industrialización incluyente y sostenible. y en 2030 aumentar de manera significativa la participación de la industria en empleo y el el PIB de acuerdo con las circunstancias nacionales. y duplicar su participación en los PMA.,9.2.2.1 Porcentaje de ocupados que pertenecen a la industria manufacturera,Medellín,20.50,DANE-GEIH
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito,Medellín,17.80,DANE
Objetivo9,9.3   Aumentar el acceso de las pequeñas empresas industriales y de otro tipo. en particular en los países en desarrollo. a los servicios financieros. incluyendo crédito asequible y su integración en las cadenas de valor y los mercados.,9.3.2.1 Porcentaje de microestablecimientos que solicitó un crédito y le fue aprobado,Medellín,90.70,DANE
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.1.1  Gasto en  Investigación y desarrollo (I + D) como porcentaje del PIB.,Medellín,No Disponible, 
Objetivo9,9.5   Potenciar la investigación científica. mejorar la capacidad tecnológica de los sectores industriales en todos los países. especialmente los países en desarrollo. incluyendo la promoción de la innovación en investigación y desarrollo I&D y el aumento sustancialmente el número de agentes de desarrollo por cada millón de personas  y el gasto público y privado en I+D para el año 2030.,9.5.2.1 Investigadores (en equivalente a tiempo completo) por millón de habitantes,Medellín,No Disponible, 
